experiment,image_filename,layer,coverage,center_dist
best-t2.2-gauss,Tardigrade_011_0069.png,19,0.45164007,0.11285003136239942
best-t2.2-gauss,Tardigrade_011_0069.png,22,0.018063195,0.07124527671224183
best-t2.2-gauss,Tardigrade_011_0018.png,10_C2PSA_Attention,0.68152183,0.06291101045440224
best-t2.2-gauss,Tardigrade_011_0018.png,16,0.063773416,0.17070830786035254
best-t2.2-gauss,Tardigrade_011_0018.png,19,0.27438027,0.142025793871528
best-t2.2-gauss,Tardigrade_011_0018.png,22,0.02651513,0.1261148437048106
best-t2.2-gauss,Tardigrade_01_0002.png,10_C2PSA_Attention,0.45439792,0.4123745256121991
best-t2.2-gauss,Tardigrade_01_0002.png,16,0.058766827,0.39651329284206605
best-t2.2-gauss,Tardigrade_01_0002.png,19,0.021370288,0.4554055401434084
best-t2.2-gauss,Tardigrade_01_0002.png,22,0.7552223,0.39056806917148845
best-t2.2-gauss,Tardigrade_011_0027.png,10_C2PSA_Attention,0.7084373,0.05097541612378909
best-t2.2-gauss,Tardigrade_011_0027.png,16,0.33331484,0.09213419391459171
best-t2.2-gauss,Tardigrade_011_0027.png,19,0.3697709,0.10647161841070235
best-t2.2-gauss,Tardigrade_011_0027.png,22,0.78034467,0.12281196196066596
best-t2.2-gauss,Tardigrade_Glocken_01.JPG,10_C2PSA_Attention,0.21893053,0.5310099376548989
best-t2.2-gauss,Tardigrade_Glocken_01.JPG,16,0.09838102,0.5471800518273949
best-t2.2-gauss,Tardigrade_Glocken_01.JPG,19,0.100046724,0.5852872521334096
best-t2.2-gauss,Tardigrade_Glocken_01.JPG,22,0.015107366,0.7472017497000965
best-t2.2-gauss,Tardigrade_011_0086.png,10_C2PSA_Attention,0.45087904,0.06489296100168672
best-t2.2-gauss,Tardigrade_011_0086.png,16,0.3940584,0.08404392022811577
best-t2.2-gauss,Tardigrade_011_0086.png,19,0.24735701,0.20766805231209554
best-t2.2-gauss,Tardigrade_011_0086.png,22,0.05032715,0.3209944751949935
best-t2.2-gauss,Tardigrade_011_0008.png,10_C2PSA_Attention,0.0028953266,0.5151736121942356
best-t2.2-gauss,Tardigrade_011_0008.png,16,0.35134688,0.1705985994181584
best-t2.2-gauss,Tardigrade_011_0008.png,19,0.17058447,0.183435215592268
best-t2.2-gauss,Tardigrade_011_0008.png,22,0.07996902,0.09133710094658483
best-t2.3-poisson,Tardigrade_011_0065.png,10_C2PSA_Attention,0.43466222,0.2763127879244748
best-t2.3-poisson,Tardigrade_011_0065.png,16,0.22671549,0.13468171761223244
best-t2.3-poisson,Tardigrade_011_0065.png,19,0.35299754,0.053626954658522186
best-t2.3-poisson,Tardigrade_011_0065.png,22,0.08293576,0.16872083449139327
best-t2.3-poisson,Tardigrade_011_0063.png,10_C2PSA_Attention,0.59371495,0.21240054827337068
best-t2.3-poisson,Tardigrade_011_0063.png,16,0.2450236,0.12756820555001647
best-t2.3-poisson,Tardigrade_011_0063.png,19,0.2134111,0.0762161297069299
best-t2.3-poisson,Tardigrade_011_0063.png,22,0.08670473,0.21456260960489826
best-t2.3-poisson,Tardigrade_011_0010.png,10_C2PSA_Attention,0.5331191,0.2629951106604776
best-t2.3-poisson,Tardigrade_011_0010.png,16,0.2598309,0.2181877386369635
best-t2.3-poisson,Tardigrade_011_0010.png,19,0.6926793,0.13635474315500457
best-t2.3-poisson,Tardigrade_011_0010.png,22,0.14356592,0.18871897639930554
best-t2.3-poisson,Tardigrade_012_0002.png,10_C2PSA_Attention,0.5479382,0.21849440730072908
best-t2.3-poisson,Tardigrade_012_0002.png,16,0.30556303,0.08800387747947046
best-t2.3-poisson,Tardigrade_012_0002.png,19,0.8590292,0.10356859473758827
best-t2.3-poisson,Tardigrade_012_0002.png,22,0.15143962,0.06350318279192617
best-t2.3-poisson,Tardigrade_011_0080.png,10_C2PSA_Attention,0.69136465,0.1408976540488265
best-t2.3-poisson,Tardigrade_011_0080.png,16,0.3015327,0.2277690476895952
best-t2.3-poisson,Tardigrade_011_0080.png,19,0.15013319,0.20465769847729515
best-t2.3-poisson,Tardigrade_011_0080.png,22,0.11323493,0.19521873770283285
best-t2.3-poisson,Tardigrade_011_0005.png,10_C2PSA_Attention,0.6049102,0.12164783510030919
best-t2.3-poisson,Tardigrade_011_0005.png,16,0.2501814,0.19419088574732302
best-t2.3-poisson,Tardigrade_011_0005.png,19,0.9201707,0.11054868834151378
best-t2.3-poisson,Tardigrade_011_0005.png,22,0.1383985,0.15780090200592758
best-t2.3-poisson,Tardigrade_011_0016.png,10_C2PSA_Attention,0.5082769,0.14167801595981983
best-t2.3-poisson,Tardigrade_011_0016.png,16,0.21150291,0.19510738672347658
best-t2.3-poisson,Tardigrade_011_0016.png,19,0.12074568,0.15569658043824713
best-t2.3-poisson,Tardigrade_011_0016.png,22,0.10176556,0.1592329493169936
best-t2.3-poisson,Tardigrade_012_0001.png,10_C2PSA_Attention,0.56989557,0.20209252931663121
best-t2.3-poisson,Tardigrade_012_0001.png,16,0.33257014,0.06782884585239639
best-t2.3-poisson,Tardigrade_012_0001.png,19,0.877432,0.08675508989702947
best-t2.3-poisson,Tardigrade_012_0001.png,22,0.1492573,0.04225341077826807
best-t2.3-poisson,Tardigrade_012_0006.png,10_C2PSA_Attention,0.6609814,0.09214370400836305
best-t2.3-poisson,Tardigrade_012_0006.png,16,0.35789886,0.06445923944645307
best-t2.3-poisson,Tardigrade_012_0006.png,19,0.16435915,0.08563393502389699
best-t2.3-poisson,Tardigrade_012_0006.png,22,0.15980949,0.09957741648292809
best-t2.3-poisson,Tardigrade_011_0055.png,10_C2PSA_Attention,0.574432,0.05914935151239546
best-t2.3-poisson,Tardigrade_011_0055.png,16,0.2091965,0.10256070427841962
best-t2.3-poisson,Tardigrade_011_0055.png,19,0.09351152,0.1423415119009946
best-t2.3-poisson,Tardigrade_011_0055.png,22,0.08927592,0.17181876155012724
best-t2.3-poisson,Tardigrade_012_0005.png,10_C2PSA_Attention,0.5979604,0.19204192494505387
best-t2.3-poisson,Tardigrade_012_0005.png,16,0.31876916,0.053956286988068154
best-t2.3-poisson,Tardigrade_012_0005.png,19,0.15104753,0.05270191504926908
best-t2.3-poisson,Tardigrade_012_0005.png,22,0.14656474,0.05212742933456898
best-t2.3-poisson,Tardigrade_01_0010.png,10_C2PSA_Attention,0.30999547,0.6710279851567427
best-t2.3-poisson,Tardigrade_01_0010.png,16,0.06230591,0.5416687952221567
best-t2.3-poisson,Tardigrade_01_0010.png,19,0.0860658,0.5344239270368784
best-t2.3-poisson,Tardigrade_01_0010.png,22,0.07269337,0.5363918764015239
best-t2.3-poisson,Tardigrade_011_0003.png,10_C2PSA_Attention,0.6512503,0.08654699370486324
best-t2.3-poisson,Tardigrade_011_0003.png,16,0.29037726,0.15766606865431637
best-t2.3-poisson,Tardigrade_011_0003.png,19,0.8723032,0.10550040425679637
best-t2.3-poisson,Tardigrade_011_0003.png,22,0.12920155,0.1502831522312546
best-t2.3-poisson,Tardigrade_011_0075.png,10_C2PSA_Attention,0.0055839554,0.44830568414197364
best-t2.3-poisson,Tardigrade_011_0075.png,16,0.15959808,0.25379581447431115
best-t2.3-poisson,Tardigrade_011_0075.png,19,0.29363468,0.10858223982976448
best-t2.3-poisson,Tardigrade_011_0075.png,22,0.1045734,0.2197036282340363
best-t2.3-poisson,Tardigrade_01_0008.png,10_C2PSA_Attention,0.4910959,0.3777120298815007
best-t2.3-poisson,Tardigrade_01_0008.png,16,0.27150527,0.43930988151717915
best-t2.3-poisson,Tardigrade_01_0008.png,19,0.18732171,0.5207734140124533
best-t2.3-poisson,Tardigrade_01_0008.png,22,0.10952323,0.49147007732853293
best-t2.3-poisson,Tardigrade_06.JPG,10_C2PSA_Attention,0.0,1.135946343254883
best-t2.3-poisson,Tardigrade_06.JPG,16,0.1692411,0.5521417933034307
best-t2.3-poisson,Tardigrade_06.JPG,19,0.01688471,0.6632775874834292
best-t2.3-poisson,Tardigrade_06.JPG,22,0.041378643,0.7201679768791326
best-t2.3-poisson,Tardigrade_011_0031.png,10_C2PSA_Attention,0.5822754,0.08762203822108199
best-t2.3-poisson,Tardigrade_011_0031.png,16,0.18810742,0.16083904212502825
best-t2.3-poisson,Tardigrade_011_0031.png,19,0.0646706,0.14131736998746922
best-t2.3-poisson,Tardigrade_011_0031.png,22,0.08976475,0.14290223483796569
best-t2.3-poisson,Tardigrade_011_0020.png,10_C2PSA_Attention,0.61818135,0.15755802980184344
best-t2.3-poisson,Tardigrade_011_0020.png,16,0.21371722,0.16395333491322298
best-t2.3-poisson,Tardigrade_011_0020.png,19,0.69126904,0.07900360396092485
best-t2.3-poisson,Tardigrade_011_0020.png,22,0.11591969,0.1461331302628876
best-t2.3-poisson,Tardigrade_011_0084.png,10_C2PSA_Attention,0.52927345,0.09667753816033405
best-t2.3-poisson,Tardigrade_011_0084.png,16,0.14627056,0.2271913545492045
best-t2.3-poisson,Tardigrade_011_0084.png,19,0.20002812,0.22958861382554732
best-t2.3-poisson,Tardigrade_011_0084.png,22,0.08177996,0.2540772549804213
best-t2.3-poisson,Tardigrade_01_0006.png,10_C2PSA_Attention,0.4441023,0.5668725333683156
best-t2.3-poisson,Tardigrade_01_0006.png,16,0.3361433,0.41511361718182704
best-t2.3-poisson,Tardigrade_01_0006.png,19,0.31661272,0.4413065537386243
best-t2.3-poisson,Tardigrade_01_0006.png,22,0.08098149,0.4150343692968291
best-t2.3-poisson,Tardigrade_08.JPG,10_C2PSA_Attention,0.6334358,0.14283350742482856
best-t2.3-poisson,Tardigrade_08.JPG,16,0.18393475,0.4350296971952793
best-t2.3-poisson,Tardigrade_08.JPG,19,0.83461374,0.1253155765644187
best-t2.3-poisson,Tardigrade_08.JPG,22,0.8500977,0.1166700429917302
best-t2.3-poisson,Tardigrade_011_0073.png,10_C2PSA_Attention,0.6628039,0.10642753664640624
best-t2.3-poisson,Tardigrade_011_0073.png,16,0.26751044,0.15653522886812118
best-t2.3-poisson,Tardigrade_011_0073.png,19,0.15133545,0.09366767607390325
best-t2.3-poisson,Tardigrade_011_0073.png,22,0.10604758,0.21789119683422187
best-t2.3-poisson,Tardigrade_011_0006.png,10_C2PSA_Attention,0.6353001,0.11649810229303427
best-t2.3-poisson,Tardigrade_011_0006.png,16,0.3194508,0.14741856671022727
best-t2.3-poisson,Tardigrade_011_0006.png,19,0.20367312,0.07806661630548802
best-t2.3-poisson,Tardigrade_011_0006.png,22,0.13599949,0.13763565678491763
best-t2.3-poisson,Tardigrade_012_0004.png,10_C2PSA_Attention,0.59408987,0.18129721375392327
best-t2.3-poisson,Tardigrade_012_0004.png,16,0.31506112,0.05707428977093892
best-t2.3-poisson,Tardigrade_012_0004.png,19,0.8921143,0.05129625969168877
best-t2.3-poisson,Tardigrade_012_0004.png,22,0.14040536,0.03366901166658357
best-t2.3-poisson,Tardigrade_011_0004.png,10_C2PSA_Attention,0.6504247,0.14612330682439809
best-t2.3-poisson,Tardigrade_011_0004.png,16,0.30572304,0.16074924421191727
best-t2.3-poisson,Tardigrade_011_0004.png,19,0.20391838,0.10030039475290797
best-t2.3-poisson,Tardigrade_011_0004.png,22,0.13626142,0.15501226451127376
best-t2.3-poisson,Tardigrade_011_0014.png,10_C2PSA_Attention,0.57440466,0.12024999055059868
best-t2.3-poisson,Tardigrade_011_0014.png,16,0.13119957,0.27393331197342974
best-t2.3-poisson,Tardigrade_011_0014.png,19,0.16519715,0.14864607592077167
best-t2.3-poisson,Tardigrade_011_0014.png,22,0.82338005,0.10082897252225294
best-t2.3-poisson,Tardigrade_01_0004.png,10_C2PSA_Attention,0.3714471,0.4636919417215225
best-t2.3-poisson,Tardigrade_01_0004.png,16,0.06388581,0.4696021184491186
best-t2.3-poisson,Tardigrade_01_0004.png,19,0.2507689,0.5154321184004083
best-t2.3-poisson,Tardigrade_01_0004.png,22,0.052115235,0.4594469869445815
best-t2.3-poisson,Tardigrade_011_0044.png,10_C2PSA_Attention,0.6193552,0.07290733725411885
best-t2.3-poisson,Tardigrade_011_0044.png,16,0.22242728,0.17150615881543418
best-t2.3-poisson,Tardigrade_011_0044.png,19,0.09883862,0.14211656429962652
best-t2.3-poisson,Tardigrade_011_0044.png,22,0.071549214,0.18726975081520128
best-t2.3-poisson,Tardigrade_010.JPG,10_C2PSA_Attention,0.3619166,0.13884282752486185
best-t2.3-poisson,Tardigrade_010.JPG,16,0.06245194,0.16087614435918654
best-t2.3-poisson,Tardigrade_010.JPG,19,0.15930393,0.11574758129776146
best-t2.3-poisson,Tardigrade_010.JPG,22,0.048007634,0.22455439564442406
best-t2.3-poisson,Tardigrade_011_0015.png,10_C2PSA_Attention,0.5144799,0.21798857458690477
best-t2.3-poisson,Tardigrade_011_0015.png,16,0.22741783,0.20096216484306775
best-t2.3-poisson,Tardigrade_011_0015.png,19,0.127812,0.10432051070216393
best-t2.3-poisson,Tardigrade_011_0015.png,22,0.9026245,0.13247656588414658
best-t2.3-poisson,Tardigrade_011_0012.png,10_C2PSA_Attention,0.5480384,0.2035302966107147
best-t2.3-poisson,Tardigrade_011_0012.png,16,0.21470007,0.18107875696251874
best-t2.3-poisson,Tardigrade_011_0012.png,19,0.8845022,0.06642174187168069
best-t2.3-poisson,Tardigrade_011_0012.png,22,0.0903577,0.13524925883925337
best-t2.3-poisson,Tardigrade_011_0017.png,10_C2PSA_Attention,0.57919675,0.16332538554878082
best-t2.3-poisson,Tardigrade_011_0017.png,16,0.23851712,0.21333783952490604
best-t2.3-poisson,Tardigrade_011_0017.png,19,0.6908133,0.12658331671025533
best-t2.3-poisson,Tardigrade_011_0017.png,22,0.9595622,0.09067951279049856
best-t2.3-poisson,Tardigrade_02.JPG,10_C2PSA_Attention,0.49103382,0.06941591079310185
best-t2.3-poisson,Tardigrade_02.JPG,16,0.099348634,0.18518047248146868
best-t2.3-poisson,Tardigrade_02.JPG,19,0.21823779,0.09168987270274577
best-t2.3-poisson,Tardigrade_02.JPG,22,0.07876246,0.0689399486228547
best-t2.3-poisson,Tardigrade_012_0003.png,10_C2PSA_Attention,0.5903784,0.19703734777294948
best-t2.3-poisson,Tardigrade_012_0003.png,16,0.31477898,0.057083793742579256
best-t2.3-poisson,Tardigrade_012_0003.png,19,0.1645629,0.003695594630851764
best-t2.3-poisson,Tardigrade_012_0003.png,22,0.15504245,0.021194953781789247
best-t2.3-poisson,Tardigrade_011_0059.png,10_C2PSA_Attention,0.59345007,0.09766310899004373
best-t2.3-poisson,Tardigrade_011_0059.png,16,0.15792806,0.16208361285580444
best-t2.3-poisson,Tardigrade_011_0059.png,19,0.07466996,0.1158511623520381
best-t2.3-poisson,Tardigrade_011_0059.png,22,0.08471732,0.15229606139664706
best-t2.3-poisson,Tardigrade_011_0077.png,10_C2PSA_Attention,0.0055925064,0.5132936358561305
best-t2.3-poisson,Tardigrade_011_0077.png,16,0.1882856,0.17364500928571308
best-t2.3-poisson,Tardigrade_011_0077.png,19,0.16506036,0.1607725687392889
best-t2.3-poisson,Tardigrade_011_0077.png,22,0.13696736,0.15294981893288256
best-t2.3-poisson,Tardigrade_011_0019.png,10_C2PSA_Attention,0.59298307,0.1549678945540042
best-t2.3-poisson,Tardigrade_011_0019.png,16,0.26763442,0.1750309086485387
best-t2.3-poisson,Tardigrade_011_0019.png,19,0.74634326,0.056585997966510426
best-t2.3-poisson,Tardigrade_011_0019.png,22,0.11266432,0.15177238586498362
best-t2.3-poisson,Tardigrade_011_0001.png,10_C2PSA_Attention,0.6185191,0.152937497046239
best-t2.3-poisson,Tardigrade_011_0001.png,16,0.29341123,0.20844119957728086
best-t2.3-poisson,Tardigrade_011_0001.png,19,0.816108,0.13005350646605973
best-t2.3-poisson,Tardigrade_011_0001.png,22,0.15615183,0.14934004789644717
best-t2.3-poisson,Tardigrade_011_0009.png,10_C2PSA_Attention,0.58548456,0.1595118588588892
best-t2.3-poisson,Tardigrade_011_0009.png,16,0.2343501,0.23961130947623466
best-t2.3-poisson,Tardigrade_011_0009.png,19,0.13696252,0.2065811121015491
best-t2.3-poisson,Tardigrade_011_0009.png,22,0.12651767,0.2116330435930924
best-t2.3-poisson,Tardigrade_011_0002.png,10_C2PSA_Attention,0.5952381,0.14956962576943428
best-t2.3-poisson,Tardigrade_011_0002.png,16,0.30407318,0.19190794124190455
best-t2.3-poisson,Tardigrade_011_0002.png,19,0.8941486,0.11584558464008952
best-t2.3-poisson,Tardigrade_011_0002.png,22,0.15496203,0.14435349881386927
best-t2.3-poisson,Tardigrade_011_0038.png,10_C2PSA_Attention,0.4835306,0.234161341209538
best-t2.3-poisson,Tardigrade_011_0038.png,16,0.16846406,0.12508621903606632
best-t2.3-poisson,Tardigrade_011_0038.png,19,0.05641141,0.08881559132606996
best-t2.3-poisson,Tardigrade_011_0038.png,22,0.082742564,0.09259092161768244
best-t2.3-poisson,Tardigrade_011_0050.png,10_C2PSA_Attention,0.6432347,0.056834476125294874
best-t2.3-poisson,Tardigrade_011_0050.png,16,0.14866984,0.12432179672721948
best-t2.3-poisson,Tardigrade_011_0050.png,19,0.5000673,0.03543179681016841
best-t2.3-poisson,Tardigrade_011_0050.png,22,0.084895685,0.10825332859821427
best-t2.3-poisson,Tardigrade_011_0035.png,10_C2PSA_Attention,0.57261896,0.09597913125725303
best-t2.3-poisson,Tardigrade_011_0035.png,16,0.18811087,0.13607788754669328
best-t2.3-poisson,Tardigrade_011_0035.png,19,0.5635775,0.03999605245526235
best-t2.3-poisson,Tardigrade_011_0035.png,22,0.086649075,0.09928736201046404
best-t2.3-poisson,Tardigrade_04.JPG,10_C2PSA_Attention,0.52731,0.16242042299082374
best-t2.3-poisson,Tardigrade_04.JPG,16,0.13250348,0.4158959089608502
best-t2.3-poisson,Tardigrade_04.JPG,19,0.37302938,0.2925330021385571
best-t2.3-poisson,Tardigrade_04.JPG,22,0.10766796,0.420285115724784
best-t2.3-poisson,Tardigrade_011_0007.png,10_C2PSA_Attention,0.6386709,0.16529767169262458
best-t2.3-poisson,Tardigrade_011_0007.png,16,0.2604098,0.1319599327487956
best-t2.3-poisson,Tardigrade_011_0007.png,19,0.7923091,0.08897490285071773
best-t2.3-poisson,Tardigrade_011_0007.png,22,0.11622369,0.17674603291310922
best-t2.3-poisson,Tardigrade_011_0067.png,10_C2PSA_Attention,0.0026344946,0.35160228811890654
best-t2.3-poisson,Tardigrade_011_0067.png,16,0.23515359,0.1392528347126989
best-t2.3-poisson,Tardigrade_011_0067.png,19,0.10828093,0.1417471617260954
best-t2.3-poisson,Tardigrade_011_0067.png,22,0.08862279,0.17249206118221314
best-t2.3-poisson,Tardigrade_011_0023.png,10_C2PSA_Attention,0.5585446,0.16371792049325404
best-t2.3-poisson,Tardigrade_011_0023.png,16,0.19966236,0.11459435871053757
best-t2.3-poisson,Tardigrade_011_0023.png,19,0.4810746,0.06335450696663092
best-t2.3-poisson,Tardigrade_011_0023.png,22,0.09095161,0.11222999323030855
best-t2.3-poisson,Tardigrade_011_0088.png,10_C2PSA_Attention,0.70200455,0.14170955729116205
best-t2.3-poisson,Tardigrade_011_0088.png,16,0.17145148,0.16038814187509007
best-t2.3-poisson,Tardigrade_011_0088.png,19,0.5098975,0.054601966972231124
best-t2.3-poisson,Tardigrade_011_0088.png,22,0.13879439,0.18665806167555896
best-t2.3-poisson,Tardigrade_011_0011.png,10_C2PSA_Attention,0.70878434,0.0967078907475737
best-t2.3-poisson,Tardigrade_011_0011.png,16,0.23208368,0.1793267097161243
best-t2.3-poisson,Tardigrade_011_0011.png,19,0.18337572,0.09644947647653884
best-t2.3-poisson,Tardigrade_011_0011.png,22,0.11772643,0.13704027123386742
best-t2.3-poisson,Tardigrade_011_0013.png,10_C2PSA_Attention,0.6362103,0.07246229994394135
best-t2.3-poisson,Tardigrade_011_0013.png,16,0.20185958,0.08378440868004577
best-t2.3-poisson,Tardigrade_011_0013.png,19,0.2028853,0.0815593051304628
best-t2.3-poisson,Tardigrade_011_0013.png,22,0.07340192,0.1642912205707409
best-t2.3-poisson,Tardigrade_011_0069.png,10_C2PSA_Attention,0.5814334,0.09295879215031731
best-t2.3-poisson,Tardigrade_011_0069.png,16,0.15937823,0.12888423478774458
best-t2.3-poisson,Tardigrade_011_0069.png,19,0.5068065,0.04849801623297087
best-t2.3-poisson,Tardigrade_011_0069.png,22,0.08081142,0.10924831092525343
best-t2.3-poisson,Tardigrade_011_0018.png,10_C2PSA_Attention,0.5497973,0.06646188042379447
best-t2.3-poisson,Tardigrade_011_0018.png,16,0.20546544,0.19730839151723745
best-t2.3-poisson,Tardigrade_011_0018.png,19,0.40001488,0.09620231057582992
best-t2.3-poisson,Tardigrade_011_0018.png,22,0.9369812,0.04777225581443885
best-t2.3-poisson,Tardigrade_01_0002.png,10_C2PSA_Attention,0.45640814,0.47184319011267284
best-t2.3-poisson,Tardigrade_01_0002.png,16,0.3120559,0.3955481024574326
best-t2.3-poisson,Tardigrade_01_0002.png,19,0.03651993,0.40946479211954445
best-t2.3-poisson,Tardigrade_01_0002.png,22,0.054333508,0.40528575088026136
best-t2.3-poisson,Tardigrade_011_0027.png,10_C2PSA_Attention,0.6607942,0.049214765058488534
best-t2.3-poisson,Tardigrade_011_0027.png,16,0.24274895,0.12619552378421506
best-t2.3-poisson,Tardigrade_011_0027.png,19,0.39054546,0.07093138297495259
best-t2.3-poisson,Tardigrade_011_0027.png,22,0.077561475,0.12279031084745715
best-t2.3-poisson,Tardigrade_Glocken_01.JPG,10_C2PSA_Attention,0.31016266,0.25036413125083
best-t2.3-poisson,Tardigrade_Glocken_01.JPG,16,0.1420021,0.6520531955736062
best-t2.3-poisson,Tardigrade_Glocken_01.JPG,19,0.065639034,0.5591167434085245
best-t2.3-poisson,Tardigrade_Glocken_01.JPG,22,0.019461704,0.6533666022183655
best-t2.3-poisson,Tardigrade_011_0086.png,10_C2PSA_Attention,0.70484126,0.07588740821663285
best-t2.3-poisson,Tardigrade_011_0086.png,16,0.18272147,0.1658341627806257
best-t2.3-poisson,Tardigrade_011_0086.png,19,0.16166866,0.20383482621490392
best-t2.3-poisson,Tardigrade_011_0086.png,22,0.14327851,0.16786258620319136
best-t2.3-poisson,Tardigrade_011_0008.png,10_C2PSA_Attention,0.5852989,0.16750501424433453
best-t2.3-poisson,Tardigrade_011_0008.png,16,0.24734533,0.18402870792553636
best-t2.3-poisson,Tardigrade_011_0008.png,19,0.14390014,0.1636944190184257
best-t2.3-poisson,Tardigrade_011_0008.png,22,0.94870275,0.10545766214921741
best-t2.4-pyramid,Tardigrade_011_0065.png,10_C2PSA_Attention,0.46315926,0.31923690789113346
best-t2.4-pyramid,Tardigrade_011_0065.png,16,0.11548976,0.142472066374103
best-t2.4-pyramid,Tardigrade_011_0065.png,19,0.20636028,0.15975145158800227
best-t2.4-pyramid,Tardigrade_011_0065.png,22,0.049462326,0.10747876700709583
best-t2.4-pyramid,Tardigrade_011_0063.png,10_C2PSA_Attention,0.17587025,0.2503546993992216
best-t2.4-pyramid,Tardigrade_011_0063.png,16,0.47743434,0.2015843695326181
best-t2.4-pyramid,Tardigrade_011_0063.png,19,0.17553301,0.23057382005022353
best-t2.4-pyramid,Tardigrade_011_0063.png,22,0.087556146,0.22953086111721943
best-t2.4-pyramid,Tardigrade_011_0010.png,10_C2PSA_Attention,0.4734414,0.26859775199572805
best-t2.4-pyramid,Tardigrade_011_0010.png,16,0.15523683,0.20911040393551858
best-t2.4-pyramid,Tardigrade_011_0010.png,19,0.29833126,0.27228326726162605
best-t2.4-pyramid,Tardigrade_011_0010.png,22,0.11092129,0.05679447559139875
best-t2.4-pyramid,Tardigrade_012_0002.png,10_C2PSA_Attention,0.2839709,0.1359918750600827
best-t2.4-pyramid,Tardigrade_012_0002.png,16,0.24628757,0.09335913078983456
best-t2.4-pyramid,Tardigrade_012_0002.png,19,0.13978413,0.05625461054857371
best-t2.4-pyramid,Tardigrade_012_0002.png,22,0.10113507,0.1303958346605001
best-t2.4-pyramid,Tardigrade_011_0080.png,10_C2PSA_Attention,0.5035911,0.19988425377264504
best-t2.4-pyramid,Tardigrade_011_0080.png,16,0.16988003,0.24517776951528306
best-t2.4-pyramid,Tardigrade_011_0080.png,19,0.056586273,0.3004859397118343
best-t2.4-pyramid,Tardigrade_011_0080.png,22,0.0566686,0.36325327610059926
best-t2.4-pyramid,Tardigrade_011_0005.png,10_C2PSA_Attention,0.4301267,0.2501515994999474
best-t2.4-pyramid,Tardigrade_011_0005.png,16,0.51275784,0.1711841910642586
best-t2.4-pyramid,Tardigrade_011_0005.png,19,0.14331372,0.06725067390027252
best-t2.4-pyramid,Tardigrade_011_0005.png,22,0.09745817,0.04905289830115523
best-t2.4-pyramid,Tardigrade_011_0016.png,10_C2PSA_Attention,0.16082627,0.3295941886960542
best-t2.4-pyramid,Tardigrade_011_0016.png,16,0.11444288,0.20003914572350884
best-t2.4-pyramid,Tardigrade_011_0016.png,19,0.39811653,0.16423847923650767
best-t2.4-pyramid,Tardigrade_011_0016.png,22,0.03571691,0.15339609247790595
best-t2.4-pyramid,Tardigrade_012_0001.png,10_C2PSA_Attention,0.24132699,0.11646423620449207
best-t2.4-pyramid,Tardigrade_012_0001.png,16,0.2136579,0.04919725659399537
best-t2.4-pyramid,Tardigrade_012_0001.png,19,0.5962454,0.10551898472152335
best-t2.4-pyramid,Tardigrade_012_0001.png,22,0.112403944,0.12682085936178114
best-t2.4-pyramid,Tardigrade_012_0006.png,10_C2PSA_Attention,0.2887994,0.349614431308974
best-t2.4-pyramid,Tardigrade_012_0006.png,16,0.6644901,0.016741481995189385
best-t2.4-pyramid,Tardigrade_012_0006.png,19,0.17105904,0.10892148030459448
best-t2.4-pyramid,Tardigrade_012_0006.png,22,0.07073607,0.19557108951039495
best-t2.4-pyramid,Tardigrade_011_0055.png,10_C2PSA_Attention,0.18896253,0.41056980934467086
best-t2.4-pyramid,Tardigrade_011_0055.png,16,0.46801373,0.14991347111961545
best-t2.4-pyramid,Tardigrade_011_0055.png,19,0.15309739,0.07055363299835127
best-t2.4-pyramid,Tardigrade_011_0055.png,22,0.05163811,0.2361353634517025
best-t2.4-pyramid,Tardigrade_012_0005.png,10_C2PSA_Attention,0.20540212,0.11674709329187308
best-t2.4-pyramid,Tardigrade_012_0005.png,16,0.18438862,0.047482375578098784
best-t2.4-pyramid,Tardigrade_012_0005.png,19,0.1491712,0.08900676304370347
best-t2.4-pyramid,Tardigrade_012_0005.png,22,0.10863738,0.17207875450889096
best-t2.4-pyramid,Tardigrade_01_0010.png,10_C2PSA_Attention,0.034344327,0.49165079910201404
best-t2.4-pyramid,Tardigrade_01_0010.png,16,0.29188272,0.5040023745412103
best-t2.4-pyramid,Tardigrade_01_0010.png,19,0.016843736,0.6348067602045393
best-t2.4-pyramid,Tardigrade_01_0010.png,22,0.0067497604,0.7638920838597781
best-t2.4-pyramid,Tardigrade_011_0003.png,10_C2PSA_Attention,0.39663398,0.2573086982688471
best-t2.4-pyramid,Tardigrade_011_0003.png,16,0.47340012,0.16358020849158772
best-t2.4-pyramid,Tardigrade_011_0003.png,19,0.5349408,0.1529650029922536
best-t2.4-pyramid,Tardigrade_011_0003.png,22,0.09139666,0.0995685568997845
best-t2.4-pyramid,Tardigrade_011_0075.png,10_C2PSA_Attention,0.22253388,0.17386635823746185
best-t2.4-pyramid,Tardigrade_011_0075.png,16,0.15614644,0.21801245106421946
best-t2.4-pyramid,Tardigrade_011_0075.png,19,0.23295458,0.264257684441059
best-t2.4-pyramid,Tardigrade_011_0075.png,22,0.76980454,0.1838410301596205
best-t2.4-pyramid,Tardigrade_01_0008.png,10_C2PSA_Attention,0.010434816,0.5579207958862666
best-t2.4-pyramid,Tardigrade_01_0008.png,16,0.33002907,0.4521372299654464
